category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	supp_pdf	topics	status
primary_research	Van Pelt S, White M, Tat C et al.	Tunneling CARs: Increasing CAR T-Cell Tumor Infiltration through the Overexpression of MMP-7 and Osteopontin-b.	Cancer immunology research	2025	40889278	10.1158/2326-6066.CIR-25-0149		https://doi.org/10.1158/2326-6066.CIR-25-0149			other	not_available_oa
primary_research	Philippova J, Shevchenko J, Alsalloum A et al.	GD2-Specific CAR T Cells Demonstrate Potent and Targeted Anti-Tumor Efficacy Against Melanoma In Vitro and In Vivo.	Frontiers in bioscience (Landmark edition)	2025	40917055	10.31083/FBL41221		https://doi.org/10.31083/FBL41221	pdfs/philippova_2025_pmid40917055.pdf		melanoma	downloaded_unpaywall
primary_research	Lutskovich DV, Meleshko AN, Stepanova VM et al.	Comparative Preclinical Analysis of Anti-B7-H3 CAR-T Cells Targeting Neuroblastoma.	Biomedicines	2025	41007693	10.3390/biomedicines13092130	PMC12467967	https://pmc.ncbi.nlm.nih.gov/articles/PMC12467967/	pdfs/lutskovich_2025_pmid41007693.pdf		neuroblastoma	downloaded_europepmc
primary_research	Gasparetto A, Chiarle R	CAR-ving a Path: Metalloprotease-Engineered CAR T Cells Tunnel through Solid Tumors.	Cancer immunology research	2025	41059961	10.1158/2326-6066.CIR-25-1097		https://doi.org/10.1158/2326-6066.CIR-25-1097			design_engineering	not_available_oa
primary_research	Okada R, Fanuzzi M, Rodriguez C et al.	GPC2-CAR T cells have potent preclinical activity against orthotopic medulloblastoma xenografts.	Molecular therapy. Oncology	2025	41159102	10.1016/j.omton.2025.201067	PMC12554907	https://pmc.ncbi.nlm.nih.gov/articles/PMC12554907/	pdfs/okada_2025_pmid41159102.pdf		medulloblastoma	downloaded_europepmc
primary_research	Schulenberg S, Farrera-Sal M, Loeser M et al.	Multi-parametric profiling of IL-7-augmented GD2.CART products in a phase 1 clinical trial.	iScience	2025	41210973	10.1016/j.isci.2025.113680	PMC12589891	https://pmc.ncbi.nlm.nih.gov/articles/PMC12589891/	pdfs/schulenberg_2025_pmid41210973.pdf		cytokine_armoring	downloaded_europepmc
primary_research	Xu J, Gao Y, Wang J et al.	GD2-CAR-Engineered Microglia Exhibit Antitumor Effects in Organoids and Animal Models of Retinoblastoma.	Investigative ophthalmology & visual science	2025	41230904	10.1167/iovs.66.14.26	PMC12629131	https://pmc.ncbi.nlm.nih.gov/articles/PMC12629131/	pdfs/xu_2025_pmid41230904.pdf		retinoblastoma;CAR-microglia;design_engineering	downloaded_europepmc
primary_research	Giudice AM, Matlaga S, Roth SL et al.	Target antigen-displaying extracellular vesicles boost CAR T cell efficacy in cell and mouse models of neuroblastoma.	Science translational medicine	2025	41259537	10.1126/scitranslmed.ads4214	PMC12958146	https://pmc.ncbi.nlm.nih.gov/articles/PMC12958146/	pdfs/giudice_2025_pmid41259537.pdf		neuroblastoma	downloaded_europepmc
primary_research	Mohammadzadeh Y, Gligorovski V, Egorova O et al.	Coordinate tumor-antigen uptake and dendritic cell activation by chimeric antigen receptors.	Science translational medicine	2025	41406244	10.1126/scitranslmed.adq4060		https://doi.org/10.1126/scitranslmed.adq4060			other	not_available_oa
primary_research	Kaczanowska S, Murty T, Alimadadi A et al.	Immune determinants of CAR-T cell expansion in solid tumor patients receiving GD2 CAR-T cell therapy.	Cancer cell	2024	38134936	10.1016/j.ccell.2023.11.011	PMC10947809	https://pmc.ncbi.nlm.nih.gov/articles/PMC10947809/	pdfs/kaczanowska_2024_pmid38134936.pdf		clinical_correlates	downloaded_browser
primary_research	Chiavelli C, Prapa M, Rovesti G et al.	Autologous anti-GD2 CAR T cells efficiently target primary human glioblastoma.	NPJ precision oncology	2024	38302615	10.1038/s41698-024-00506-z	PMC10834575	https://pmc.ncbi.nlm.nih.gov/articles/PMC10834575/	pdfs/chiavelli_2024_pmid38302615.pdf		glioma_GBM	downloaded_europepmc
primary_research	Ciccone R, Quintarelli C, Camera A et al.	GD2-Targeting CAR T-cell Therapy for Patients with GD2+ Medulloblastoma.	Clinical cancer research : an official journal of the American Association for Cancer Research	2024	38551501	10.1158/1078-0432.CCR-23-1880	PMC11145172	https://pmc.ncbi.nlm.nih.gov/articles/PMC11145172/	pdfs/ciccone_2024_pmid38551501.pdf		medulloblastoma	downloaded_europepmc
primary_research	Fischer-Riepe L, Kailayangiri S, Zimmermann K et al.	Preclinical Development of CAR T Cells with Antigen-Inducible IL18 Enforcement to Treat GD2-Positive Solid Cancers.	Clinical cancer research : an official journal of the American Association for Cancer Research	2024	38593230	10.1158/1078-0432.CCR-23-3157		https://doi.org/10.1158/1078-0432.CCR-23-3157			cytokine_armoring	not_available_oa
primary_research	García-García L, G Sánchez E, Ivanova M et al.	Choosing T-cell sources determines CAR-T cell activity in neuroblastoma.	Frontiers in immunology	2024	38601159	10.3389/fimmu.2024.1375833	PMC11004344	https://pmc.ncbi.nlm.nih.gov/articles/PMC11004344/	pdfs/garc_a_garc_a_2024_pmid38601159.pdf		neuroblastoma	downloaded_unpaywall
primary_research	Cappabianca D, Pham D, Forsberg MH et al.	Metabolic priming of GD2 TRAC-CAR T cells during manufacturing promotes memory phenotypes while enhancing persistence.	Molecular therapy. Methods & clinical development	2024	38699288	10.1016/j.omtm.2024.101249	PMC11063605	https://pmc.ncbi.nlm.nih.gov/articles/PMC11063605/	pdfs/cappabianca_2024_pmid38699288.pdf		manufacturing;exhaustion_memory	downloaded_browser
primary_research	Locatelli F, Quintarelli C	GD2 Target Antigen and CAR T Cells: Does It Take More Than Two to Tango?	Clinical cancer research : an official journal of the American Association for Cancer Research	2024	38869449	10.1158/1078-0432.CCR-24-0486		https://doi.org/10.1158/1078-0432.CCR-24-0486			other	not_available_oa
primary_research	Cappabianca D, Li J, Zheng Y et al.	Non-viral expression of chimeric antigen receptors with multiplex gene editing in primary T cells.	Frontiers in bioengineering and biotechnology	2024	38882639	10.3389/fbioe.2024.1379900	PMC11177325	https://pmc.ncbi.nlm.nih.gov/articles/PMC11177325/	pdfs/cappabianca_2024_pmid38882639.pdf		non_viral_geneediting	downloaded_europepmc
primary_research	Wu H, Zhang G, Liu Z et al.	Enhanced anti-tumor activity mediated by combination chimeric antigen receptor T cells targeting GD2 and GPC2 in high-risk neuroblastoma.	Cytotherapy	2024	38904586	10.1016/j.jcyt.2024.05.023		https://doi.org/10.1016/j.jcyt.2024.05.023			neuroblastoma	not_available_oa
primary_research	Pascual-Pasto G, McIntyre B, Hines MG et al.	CAR T-cell-mediated delivery of bispecific innate immune cell engagers for neuroblastoma.	Nature communications	2024	39164224	10.1038/s41467-024-51337-2	PMC11336212	https://pmc.ncbi.nlm.nih.gov/articles/PMC11336212/	pdfs/pascual_pasto_2024_pmid39164224.pdf		neuroblastoma	downloaded_europepmc
primary_research	Halliwell E, Vitali A, Muller H et al.	Targeting of low ALK antigen density neuroblastoma using AND logic-gate engineered CAR-T cells.	Cytotherapy	2023	36396552	10.1016/j.jcyt.2022.10.007		https://doi.org/10.1016/j.jcyt.2022.10.007			neuroblastoma;design_engineering	not_available_oa
primary_research	Sun M, Cao Y, Okada R et al.	Preclinical optimization of a GPC2-targeting CAR T-cell therapy for neuroblastoma.	Journal for immunotherapy of cancer	2023	36631162	10.1136/jitc-2022-005881	PMC9835961	https://pmc.ncbi.nlm.nih.gov/articles/PMC9835961/	pdfs/sun_2023_pmid36631162.pdf		neuroblastoma;design_engineering	downloaded_europepmc
primary_research	Zhang J, Webster S, Duffin B et al.	Generation of anti-GD2 CAR macrophages from human pluripotent stem cells for cancer immunotherapies.	Stem cell reports	2023	36638788	10.1016/j.stemcr.2022.12.012	PMC9968983	https://pmc.ncbi.nlm.nih.gov/articles/PMC9968983/	pdfs/zhang_2023_pmid36638788.pdf		CAR-macrophage;exhaustion_memory	downloaded_europepmc
primary_research	Logun M, Colonna MB, Mueller KP et al.	Label-free in vitro assays predict the potency of anti-disialoganglioside chimeric antigen receptor T-cell products.	Cytotherapy	2023	36849306	10.1016/j.jcyt.2023.01.008	PMC10159906	https://pmc.ncbi.nlm.nih.gov/articles/PMC10159906/			other	not_available_oa
primary_research	Li R, Sahoo P, Wang D et al.	Modeling interaction of Glioma cells and CAR T-cells considering multiple CAR T-cells bindings.	Immunoinformatics (Amsterdam, Netherlands)	2023	36875891	10.1016/j.immuno.2023.100022	PMC9983577	https://pmc.ncbi.nlm.nih.gov/articles/PMC9983577/	pdfs/li_2023_pmid36875891.pdf		glioma_GBM;scFv_affinity	downloaded_browser
primary_research	Chen J, Qiu S, Li W et al.	Tuning charge density of chimeric antigen receptor optimizes tonic signaling and CAR-T cell fitness.	Cell research	2023	36882513	10.1038/s41422-023-00789-0	PMC10156745	https://pmc.ncbi.nlm.nih.gov/articles/PMC10156745/	pdfs/chen_2023_pmid36882513.pdf		design_engineering;exhaustion_memory	downloaded_europepmc
primary_research	Harvey K, Madsen PJ, Smith T et al.	Intracranial Cannula Implantation for Serial Locoregional Chimeric Antigen Receptor (CAR) T Cell Infusions in Mice.	Journal of visualized experiments : JoVE	2023	36912520	10.3791/64886	PMC10353014	https://pmc.ncbi.nlm.nih.gov/articles/PMC10353014/	pdfs/harvey_2023_pmid36912520.pdf		other	downloaded_browser
primary_research	Zhang G, Zhao Y, Liu Z et al.	GD2 CAR-T cells in combination with Nivolumab exhibit enhanced antitumor efficacy.	Translational oncology	2023	36966611	10.1016/j.tranon.2023.101663	PMC10066552	https://pmc.ncbi.nlm.nih.gov/articles/PMC10066552/	pdfs/zhang_2023_pmid36966611.pdf		other	downloaded_europepmc
primary_research	Del Bufalo F, De Angelis B, Caruana I et al.	GD2-CART01 for Relapsed or Refractory High-Risk Neuroblastoma.	The New England journal of medicine	2023	37018492	10.1056/NEJMoa2210859		https://doi.org/10.1056/NEJMoa2210859			neuroblastoma	not_available_oa
primary_research		CAR T Cells Offer Hope for Neuroblastoma.	Cancer discovery	2023	37052406	10.1158/2159-8290.CD-NB2023-0025		https://doi.org/10.1158/2159-8290.CD-NB2023-0025			neuroblastoma	not_available_oa
primary_research	Saleh HA, Mitwasi N, Ullrich M et al.	Specific and safe targeting of glioblastoma using switchable and logic-gated RevCAR T cells.	Frontiers in immunology	2023	37122703	10.3389/fimmu.2023.1166169	PMC10145173	https://pmc.ncbi.nlm.nih.gov/articles/PMC10145173/	pdfs/saleh_2023_pmid37122703.pdf		glioma_GBM	downloaded_europepmc
primary_research	Zuo P, Li Y, He C et al.	Anti-tumor efficacy of anti-GD2 CAR NK-92 cells in diffuse intrinsic pontine gliomas.	Frontiers in immunology	2023	37251413	10.3389/fimmu.2023.1145706	PMC10213244	https://pmc.ncbi.nlm.nih.gov/articles/PMC10213244/	pdfs/zuo_2023_pmid37251413.pdf		DMG_DIPG_H3K27M;glioma_GBM;CAR-NK	downloaded_europepmc
primary_research	Righi M, Gannon I, Robson M et al.	Enhancing CAR T-cell Therapy Using Fab-Based Constitutively Heterodimeric Cytokine Receptors.	Cancer immunology research	2023	37352396	10.1158/2326-6066.CIR-22-0640	PMC10472109	https://pmc.ncbi.nlm.nih.gov/articles/PMC10472109/	pdfs/righi_2023_pmid37352396.pdf		cytokine_armoring	downloaded_europepmc
primary_research	Balke-Want H, Keerthi V, Gkitsas N et al.	Homology-independent targeted insertion (HITI) enables guided CAR knock-in and efficient clinical scale CAR-T cell manufacturing.	Molecular cancer	2023	37365642	10.1186/s12943-023-01799-7	PMC10291796	https://pmc.ncbi.nlm.nih.gov/articles/PMC10291796/	pdfs/balke_want_2023_pmid37365642.pdf		manufacturing;non_viral_geneediting	downloaded_europepmc
primary_research	Liu W, Zhao Y, Liu Z et al.	Therapeutic effects against high-grade glioblastoma mediated by engineered induced neural stem cells combined with GD2-specific CAR-NK.	Cellular oncology (Dordrecht, Netherlands)	2023	37420122	10.1007/s13402-023-00842-5	PMC12974676	https://pmc.ncbi.nlm.nih.gov/articles/PMC12974676/	pdfs/liu_2023_pmid37420122.pdf		glioma_GBM;CAR-NK;design_engineering;exhaustion_memory	downloaded_europepmc
primary_research	Wang W, Al-Hajj M, Alavi AS	Detection and quantification of integrated vector copy number by multiplex droplet digital PCR in dual-transduced CAR T cells.	Molecular therapy. Methods & clinical development	2023	37622159	10.1016/j.omtm.2023.07.003	PMC10445099	https://pmc.ncbi.nlm.nih.gov/articles/PMC10445099/	pdfs/wang_2023_pmid37622159.pdf		design_engineering	downloaded_europepmc
primary_research	Bodden M, Häcker A, Röder J et al.	Co-Expression of an IL-15 Superagonist Facilitates Self-Enrichment of GD(2)-Targeted CAR-NK Cells and Mediates Potent Cell Killing in the Absence of IL-2.	Cancers	2023	37686586	10.3390/cancers15174310	PMC10486391	https://pmc.ncbi.nlm.nih.gov/articles/PMC10486391/	pdfs/bodden_2023_pmid37686586.pdf		CAR-NK;cytokine_armoring	downloaded_europepmc
primary_research	Rios X, Pardias O, Morales MA et al.	Refining chimeric antigen receptors via barcoded protein domain combination pooled screening.	Molecular therapy : the journal of the American Society of Gene Therapy	2023	37705245	10.1016/j.ymthe.2023.09.008	PMC10638030	https://pmc.ncbi.nlm.nih.gov/articles/PMC10638030/	pdfs/rios_2023_pmid37705245.pdf		other	downloaded_europepmc
primary_research	Bergaggio E, Tai WT, Aroldi A et al.	ALK inhibitors increase ALK expression and sensitize neuroblastoma cells to ALK.CAR-T cells.	Cancer cell	2023	38039964	10.1016/j.ccell.2023.11.004	PMC10793157	https://pmc.ncbi.nlm.nih.gov/articles/PMC10793157/			neuroblastoma	not_available_oa
primary_research	Sodji QH, Forsberg MH, Cappabianca D et al.	Comparative Study of the Effect of Radiation Delivered by Lutetium-177 or Actinium-225 on Anti-GD2 Chimeric Antigen Receptor T Cell Viability and Functions.	Cancers	2023	38201618	10.3390/cancers16010191	PMC10778389	https://pmc.ncbi.nlm.nih.gov/articles/PMC10778389/	pdfs/sodji_2023_pmid38201618.pdf		other	downloaded_europepmc
primary_research	Golinelli G, Grisendi G, Dall'Ora M et al.	Anti-GD2 CAR MSCs against metastatic Ewing's sarcoma.	Translational oncology	2022	34649148	10.1016/j.tranon.2021.101240	PMC8517927	https://pmc.ncbi.nlm.nih.gov/articles/PMC8517927/	pdfs/golinelli_2022_pmid34649148.pdf		sarcoma;CAR-MSC	downloaded_europepmc
primary_research	de Billy E, Pellegrino M, Orlando D et al.	Dual IGF1R/IR inhibitors in combination with GD2-CAR T-cells display a potent anti-tumor activity in diffuse midline glioma H3K27M-mutant.	Neuro-oncology	2022	34964902	10.1093/neuonc/noab300	PMC9248389	https://pmc.ncbi.nlm.nih.gov/articles/PMC9248389/	pdfs/de_2022_pmid34964902.pdf		DMG_DIPG_H3K27M;glioma_GBM	downloaded_europepmc
primary_research	Reppel L, Tsahouridis O, Akulian J et al.	Targeting disialoganglioside GD2 with chimeric antigen receptor-redirected T cells in lung cancer.	Journal for immunotherapy of cancer	2022	35022195	10.1136/jitc-2021-003897	PMC8756261	https://pmc.ncbi.nlm.nih.gov/articles/PMC8756261/	pdfs/reppel_2022_pmid35022195.pdf		lung_cancer	downloaded_europepmc
primary_research	Miao L, Zhang J, Zhang Z et al.	A Bibliometric and Knowledge-Map Analysis of CAR-T Cells From 2009 to 2021.	Frontiers in immunology	2022	35371087	10.3389/fimmu.2022.840956	PMC8971369	https://pmc.ncbi.nlm.nih.gov/articles/PMC8971369/	pdfs/miao_2022_pmid35371087.pdf		other	downloaded_europepmc
primary_research		GD2-Targeting CAR T Cells Show Promise in H3K27M-Mutated Gliomas.	Cancer discovery	2022	35373272	10.1158/2159-8290.CD-RW2022-030		https://doi.org/10.1158/2159-8290.CD-RW2022-030			DMG_DIPG_H3K27M;glioma_GBM	not_available_oa
primary_research	Glienke W, Dragon AC, Zimmermann K et al.	GMP-Compliant Manufacturing of TRUCKs: CAR T Cells targeting GD(2) and Releasing Inducible IL-18.	Frontiers in immunology	2022	35401506	10.3389/fimmu.2022.839783	PMC8988144	https://pmc.ncbi.nlm.nih.gov/articles/PMC8988144/	pdfs/glienke_2022_pmid35401506.pdf		manufacturing;cytokine_armoring	downloaded_europepmc
primary_research	Gargett T, Ebert LM, Truong NTH et al.	GD2-targeting CAR-T cells enhanced by transgenic IL-15 expression are an effective and clinically feasible therapy for glioblastoma.	Journal for immunotherapy of cancer	2022	36167468	10.1136/jitc-2022-005187	PMC9516307	https://pmc.ncbi.nlm.nih.gov/articles/PMC9516307/	pdfs/gargett_2022_pmid36167468.pdf		glioma_GBM;cytokine_armoring	downloaded_europepmc
primary_research	Mueller KP, Piscopo NJ, Forsberg MH et al.	Production and characterization of virus-free, CRISPR-CAR T cells capable of inducing solid tumor regression.	Journal for immunotherapy of cancer	2022	36382633	10.1136/jitc-2021-004446	PMC9454086	https://pmc.ncbi.nlm.nih.gov/articles/PMC9454086/	pdfs/mueller_2022_pmid36382633.pdf		manufacturing;non_viral_geneediting	downloaded_europepmc
primary_research	Haydar D, Houke H, Chiang J et al.	Cell-surface antigen profiling of pediatric brain tumors: B7-H3 is consistently expressed and can be targeted via local or systemic CAR T-cell delivery.	Neuro-oncology	2021	33320196	10.1093/neuonc/noaa278	PMC8168826	https://pmc.ncbi.nlm.nih.gov/articles/PMC8168826/	pdfs/haydar_2021_pmid33320196.pdf		exhaustion_memory	downloaded_europepmc
primary_research	Sujjitjoon J, Sayour E, Tsao ST et al.	GD2-specific chimeric antigen receptor-modified T cells targeting retinoblastoma - assessing tumor and T cell interaction.	Translational oncology	2021	33321428	10.1016/j.tranon.2020.100971	PMC7745061	https://pmc.ncbi.nlm.nih.gov/articles/PMC7745061/	pdfs/sujjitjoon_2021_pmid33321428.pdf		retinoblastoma	downloaded_europepmc
primary_research	Moghimi B, Muthugounder S, Jambon S et al.	Preclinical assessment of the efficacy and specificity of GD2-B7H3 SynNotch CAR-T in metastatic neuroblastoma.	Nature communications	2021	33479234	10.1038/s41467-020-20785-x	PMC7820416	https://pmc.ncbi.nlm.nih.gov/articles/PMC7820416/	pdfs/moghimi_2021_pmid33479234.pdf		neuroblastoma	downloaded_europepmc
primary_research	Caforio M, Sorino C, Caruana I et al.	GD2 redirected CAR T and activated NK-cell-mediated secretion of IFNγ overcomes MYCN-dependent IDO1 inhibition, contributing to neuroblastoma cell immune escape.	Journal for immunotherapy of cancer	2021	33737337	10.1136/jitc-2020-001502	PMC7978286	https://pmc.ncbi.nlm.nih.gov/articles/PMC7978286/	pdfs/caforio_2021_pmid33737337.pdf		neuroblastoma;CAR-NK	downloaded_europepmc
primary_research	Gennert DG, Lynn RC, Granja JM et al.	Dynamic chromatin regulatory landscape of human CAR T cell exhaustion.	Proceedings of the National Academy of Sciences of the United States of America	2021	34285077	10.1073/pnas.2104758118	PMC8325267	https://pmc.ncbi.nlm.nih.gov/articles/PMC8325267/	pdfs/gennert_2021_pmid34285077.pdf		exhaustion_memory	downloaded_europepmc
primary_research	Tomida A, Yagyu S, Nakamura K et al.	Inhibition of MEK pathway enhances the antitumor efficacy of chimeric antigen receptor T cells against neuroblastoma.	Cancer science	2021	34382720	10.1111/cas.15074	PMC8486218	https://pmc.ncbi.nlm.nih.gov/articles/PMC8486218/	pdfs/tomida_2021_pmid34382720.pdf		neuroblastoma	downloaded_europepmc
primary_research	Prapa M, Chiavelli C, Golinelli G et al.	GD2 CAR T cells against human glioblastoma.	NPJ precision oncology	2021	34707200	10.1038/s41698-021-00233-9	PMC8551169	https://pmc.ncbi.nlm.nih.gov/articles/PMC8551169/	pdfs/prapa_2021_pmid34707200.pdf		glioma_GBM	downloaded_europepmc
primary_research	Li G, Zhang Q, Han Z et al.	IL-7 and CCR2b Co-Expression-Mediated Enhanced CAR-T Survival and Infiltration in Solid Tumors.	Frontiers in oncology	2021	34778046	10.3389/fonc.2021.734593	PMC8579717	https://pmc.ncbi.nlm.nih.gov/articles/PMC8579717/	pdfs/li_2021_pmid34778046.pdf		cytokine_armoring	downloaded_europepmc
primary_research	Rudek LS, Zimmermann K, Galla M et al.	"Generation of an NFκB-Driven Alpharetroviral ""All-in-One"" Vector Construct as a Potent Tool for CAR NK Cell Therapy."	Frontiers in immunology	2021	34804035	10.3389/fimmu.2021.751138	PMC8595471	https://pmc.ncbi.nlm.nih.gov/articles/PMC8595471/	pdfs/rudek_2021_pmid34804035.pdf		CAR-NK;design_engineering	downloaded_europepmc
primary_research	Golinelli G, Grisendi G, Prapa M et al.	Targeting GD2-positive glioblastoma by chimeric antigen receptor empowered mesenchymal progenitors.	Cancer gene therapy	2020	30464207	10.1038/s41417-018-0062-x	PMC7445885	https://pmc.ncbi.nlm.nih.gov/articles/PMC7445885/	pdfs/golinelli_2020_pmid30464207.pdf		glioma_GBM;CAR-MSC	downloaded_unpaywall
primary_research	Charan M, Dravid P, Cam M et al.	GD2-directed CAR-T cells in combination with HGF-targeted neutralizing antibody (AMG102) prevent primary tumor growth and metastasis in Ewing sarcoma.	International journal of cancer	2020	31621900	10.1002/ijc.32743	PMC7440656	https://pmc.ncbi.nlm.nih.gov/articles/PMC7440656/	pdfs/charan_2020_pmid31621900.pdf		sarcoma	downloaded_browser
primary_research	Sellmyer MA, Richman SA, Lohith K et al.	Imaging CAR T Cell Trafficking with eDHFR as a PET Reporter Gene.	Molecular therapy : the journal of the American Society of Gene Therapy	2020	31668558	10.1016/j.ymthe.2019.10.007	PMC6953896	https://pmc.ncbi.nlm.nih.gov/articles/PMC6953896/	pdfs/sellmyer_2020_pmid31668558.pdf		other	downloaded_europepmc
primary_research	Seitz CM, Schroeder S, Knopf P et al.	GD2-targeted chimeric antigen receptor T cells prevent metastasis formation by elimination of breast cancer stem-like cells.	Oncoimmunology	2020	32002293	10.1080/2162402X.2019.1683345	PMC6959445	https://pmc.ncbi.nlm.nih.gov/articles/PMC6959445/	pdfs/seitz_2020_pmid32002293.pdf		breast_cancer;exhaustion_memory	downloaded_europepmc
primary_research	Zimmermann K, Kuehle J, Dragon AC et al.	"Design and Characterization of an ""All-in-One"" Lentiviral Vector System Combining Constitutive Anti-G(D2) CAR Expression and Inducible Cytokines."	Cancers	2020	32041222	10.3390/cancers12020375	PMC7072617	https://pmc.ncbi.nlm.nih.gov/articles/PMC7072617/	pdfs/zimmermann_2020_pmid32041222.pdf		design_engineering;exhaustion_memory;cytokine_armoring	downloaded_europepmc
primary_research	Chulanetra M, Morchang A, Sayour E et al.	GD2 chimeric antigen receptor modified T cells in synergy with sub-toxic level of doxorubicin targeting osteosarcomas.	American journal of cancer research	2020	32195035		PMC7061749	https://pmc.ncbi.nlm.nih.gov/articles/PMC7061749/	pdfs/chulanetra_2020_pmid32195035.pdf		sarcoma	downloaded_europepmc
primary_research	Murty S, Haile ST, Beinat C et al.	Intravital imaging reveals synergistic effect of CAR T-cells and radiation therapy in a preclinical immunocompetent glioblastoma model.	Oncoimmunology	2020	32923113	10.1080/2162402X.2020.1757360	PMC7458609	https://pmc.ncbi.nlm.nih.gov/articles/PMC7458609/	pdfs/murty_2020_pmid32923113.pdf		glioma_GBM	downloaded_europepmc
primary_research	Dirar Q, Russell T, Liu L et al.	Activation and degranulation of CAR-T cells using engineered antigen-presenting cell surfaces.	PloS one	2020	32976541	10.1371/journal.pone.0238819	PMC7518621	https://pmc.ncbi.nlm.nih.gov/articles/PMC7518621/	pdfs/dirar_2020_pmid32976541.pdf		design_engineering	downloaded_europepmc
primary_research	Huarte E, O'Connor RS, Peel MT et al.	Itacitinib (INCB039110), a JAK1 Inhibitor, Reduces Cytokines Associated with Cytokine Release Syndrome Induced by CAR T-cell Therapy.	Clinical cancer research : an official journal of the American Association for Cancer Research	2020	32998963	10.1158/1078-0432.CCR-20-1739	PMC7895329	https://pmc.ncbi.nlm.nih.gov/articles/PMC7895329/	pdfs/huarte_2020_pmid32998963.pdf		cytokine_armoring;toxicity	downloaded_browser
primary_research	Straathof K, Flutter B, Wallace R et al.	Antitumor activity without on-target off-tumor toxicity of GD2-chimeric antigen receptor T cells in patients with neuroblastoma.	Science translational medicine	2020	33239386	10.1126/scitranslmed.abd6169		https://doi.org/10.1126/scitranslmed.abd6169			neuroblastoma;safety_switch;toxicity	not_available_oa
primary_research	Wang K, Chen Y, Ahn S et al.	GD2-specific CAR T cells encapsulated in an injectable hydrogel control retinoblastoma and preserve vision.	Nature cancer	2020	33898999	10.1038/s43018-020-00119-y	PMC8061756	https://pmc.ncbi.nlm.nih.gov/articles/PMC8061756/	pdfs/wang_2020_pmid33898999.pdf		retinoblastoma	downloaded_browser
primary_research	Chen Y, Sun C, Landoni E et al.	Eradication of Neuroblastoma by T Cells Redirected with an Optimized GD2-Specific Chimeric Antigen Receptor and Interleukin-15.	Clinical cancer research : an official journal of the American Association for Cancer Research	2019	30617136	10.1158/1078-0432.CCR-18-1811		https://doi.org/10.1158/1078-0432.CCR-18-1811			neuroblastoma;design_engineering	not_available_oa
primary_research	Xu X, Huang W, Heczey A et al.	NKT Cells Coexpressing a GD2-Specific Chimeric Antigen Receptor and IL15 Show Enhanced In Vivo Persistence and Antitumor Activity against Neuroblastoma.	Clinical cancer research : an official journal of the American Association for Cancer Research	2019	31484667	10.1158/1078-0432.CCR-19-0421	PMC6891170	https://pmc.ncbi.nlm.nih.gov/articles/PMC6891170/	pdfs/xu_2019_pmid31484667.pdf		neuroblastoma;CAR-NKT;cytokine_armoring	downloaded_browser
primary_research	Andersch L, Radke J, Klaus A et al.	CD171- and GD2-specific CAR-T cells potently target retinoblastoma cells in preclinical in vitro testing.	BMC cancer	2019	31500597	10.1186/s12885-019-6131-1	PMC6732842	https://pmc.ncbi.nlm.nih.gov/articles/PMC6732842/	pdfs/andersch_2019_pmid31500597.pdf		retinoblastoma	downloaded_unpaywall
primary_research	Richman SA, Nunez-Cruz S, Moghimi B et al.	High-Affinity GD2-Specific CAR T Cells Induce Fatal Encephalitis in a Preclinical Neuroblastoma Model.	Cancer immunology research	2018	29180536	10.1158/2326-6066.CIR-17-0211	PMC6004321	https://pmc.ncbi.nlm.nih.gov/articles/PMC6004321/	pdfs/richman_2018_pmid29180536.pdf		neuroblastoma;scFv_affinity;toxicity	downloaded_browser
primary_research	Yu J, Wu X, Yan J et al.	Anti-GD2/4-1BB chimeric antigen receptor T cell therapy for the treatment of Chinese melanoma patients.	Journal of hematology & oncology	2018	29298689	10.1186/s13045-017-0548-2	PMC5751546	https://pmc.ncbi.nlm.nih.gov/articles/PMC5751546/	pdfs/yu_2018_pmid29298689.pdf		melanoma;costim_domains	downloaded_europepmc
primary_research	Capsomidis A, Benthall G, Van Acker HH et al.	Chimeric Antigen Receptor-Engineered Human Gamma Delta T Cells: Enhanced Cytotoxicity with Retention of Cross Presentation.	Molecular therapy : the journal of the American Society of Gene Therapy	2018	29310916	10.1016/j.ymthe.2017.12.001	PMC5835118	https://pmc.ncbi.nlm.nih.gov/articles/PMC5835118/	pdfs/capsomidis_2018_pmid29310916.pdf		CAR-gdT;design_engineering;toxicity	downloaded_europepmc
primary_research	Mount CW, Majzner RG, Sundaresh S et al.	Potent antitumor efficacy of anti-GD2 CAR T cells in H3-K27M(+) diffuse midline gliomas.	Nature medicine	2018	29662203	10.1038/s41591-018-0006-x	PMC6214371	https://pmc.ncbi.nlm.nih.gov/articles/PMC6214371/	pdfs/mount_2018_pmid29662203.pdf		DMG_DIPG_H3K27M;glioma_GBM	downloaded_browser
primary_research	Quintarelli C, Orlando D, Boffa I et al.	Choice of costimulatory domains and of cytokines determines CAR T-cell activity in neuroblastoma.	Oncoimmunology	2018	29872565	10.1080/2162402X.2018.1433518	PMC5980417	https://pmc.ncbi.nlm.nih.gov/articles/PMC5980417/	pdfs/quintarelli_2018_pmid29872565.pdf		neuroblastoma;costim_domains;cytokine_armoring	downloaded_europepmc
