category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	fulltext_xml	topics	status
convection_enhanced_delivery		Erratum to: Phase 1 dose-escalation trial using convection-enhanced delivery of radio-immunotheranostic 124I-Omburtamab for diffuse intrinsic pontine glioma	Neuro-oncology	2026	40489365	10.1093/neuonc/noaf138	PMC13128442	https://pmc.ncbi.nlm.nih.gov/articles/PMC13128442/			brainstem;convection_enhanced_delivery;dipg_dmg	metadata_only
convection_enhanced_delivery	Bihari S, Yang D, Mukherji D, Haggiagi A.	Diffuse Midline Gliomas: Clinical, Diagnostic, and Therapeutic Perspectives	Biomedicines	2026	42072474	10.3390/biomedicines14040934	PMC13113373	https://pmc.ncbi.nlm.nih.gov/articles/PMC13113373/		fulltext/bihari_2026_pmid42072474.xml	cell_therapy_delivery;convection_enhanced_delivery;dipg_dmg	fulltext_xml
convection_enhanced_delivery	Brown MK, Cai Z, Ganga-Sah Y, Alshafai L, Borlase S, Radchenko V, Gao A, Rutka JT, Reilly RM.	Treatment of Human Glioblastoma Multiforme in NRG Mice by Convection-Enhanced Delivery of EGFR-Targeted or Nontargeted Auger Electron-Emitting 197gHg-Labeled Gold Nanoparticles	Journal of nuclear medicine : official publication, Society of Nuclear Medicine	2026	42276782	10.2967/jnumed.125.271785		https://doi.org/10.2967/jnumed.125.271785			convection_enhanced_delivery;nanoparticle	metadata_only
convection_enhanced_delivery	Fredricks NS, Harkins M, Price A, Morden FT, Dewan MC.	Protocols and safety profile of convection enhanced delivery in pediatric patients: a systematic review	Child's nervous system : ChNS : official journal of the International Society for Pediatric Neurosurgery	2026	41540137	10.1007/s00381-025-07121-8	PMC12808288	https://pmc.ncbi.nlm.nih.gov/articles/PMC12808288/		fulltext/fredricks_2026_pmid41540137.xml	brainstem;convection_enhanced_delivery;dipg_dmg;systemic_bbb_pharmacology	fulltext_xml
convection_enhanced_delivery	Heiss JD, Ehrlich DJ, Lungu C, Choi JY, Scott G, Dustin I, Hammoud DA, Herscovitch P, Lonser RR, Zaghloul KA, Bankiewicz K.	A Phase 1 Study of Convection-Enhanced Delivery of Intraputaminal AAV2-GDNF in Advanced Parkinson's Disease	Movement disorders : official journal of the Movement Disorder Society	2026	42405844	10.1002/mds.70393		https://doi.org/10.1002/mds.70393			convection_enhanced_delivery;viral_vector;related_disease	metadata_only
convection_enhanced_delivery	McDaid J, Bailes JE, Jha NK, Bobustuc G, Berlet R, Kessinger C, Whitcomb E, Lee JM, Aksenov DP, Walker M, Azapagic A, Bookwalter J, Ullah A, Sant H, Shea J, Gale BK.	Efficacy of local convection enhanced delivery of chemotherapy using an intracerebral osmotic pump in a rat model of glioblastoma	Frontiers in oncology	2026	41952678	10.3389/fonc.2026.1775053	PMC13055234	https://pmc.ncbi.nlm.nih.gov/articles/PMC13055234/		fulltext/mcdaid_2026_pmid41952678.xml	convection_enhanced_delivery;implant_depot_device;nanoparticle;systemic_bbb_pharmacology	fulltext_xml
convection_enhanced_delivery	Sabri ME, Moghaddasi L, Wilson P, Saran F, Bezak E.	Feasibility of convection-enhanced delivery of unlabeled 225Ac for glioblastoma: Transport, dosimetry, and clonogenic survival modeling	Medical physics	2026	42482373	10.1002/mp.70566		https://doi.org/10.1002/mp.70566			convection_enhanced_delivery;imaging_dosimetry_modeling;radiation_combined;surgical_access	metadata_only
convection_enhanced_delivery	Sbergio SG, Liang H, Chen L, Canty L, Carette S, Pajovic S, Sabha N, Anguraj Vadivel AK, Beilhartz GL, Melnyk RA, Hawkins C.	Tumor-Targeted pan-RAS Inhibition as a Novel Biologic Therapy for Diffuse Midline Glioma	Neuro-oncology	2026	42371788	10.1093/neuonc/noag148		https://doi.org/10.1093/neuonc/noag148			brainstem;convection_enhanced_delivery;dipg_dmg;intrathecal_csf;pediatric_hgg	metadata_only
convection_enhanced_delivery	Zhou Y, Zhu L, Liu X, Ji C, Yao J, Chen D, Yao Y.	Convection-Enhanced Delivery of Tumor-Infiltrating Lymphocytes Enhances Intratumoral Distribution and Therapeutic Efficacy in an Orthotopic Rat Glioma Model	Biomedicines	2026	42511941	10.3390/biomedicines14071466		https://doi.org/10.3390/biomedicines14071466			cell_therapy_delivery;convection_enhanced_delivery;systemic_bbb_pharmacology	metadata_only
convection_enhanced_delivery	Bander ED, Garton ALA, Pasquini L, Reiner AS, Yildirim O, Ilica AT, Donzelli M, Haque S, Souweidane MM.	Patterns of relapse in diffuse intrinsic pontine glioma after convection-enhanced delivery of 124I-omburtamab	Neuro-oncology advances	2025	40709014	10.1093/noajnl/vdaf128	PMC12288026	https://pmc.ncbi.nlm.nih.gov/articles/PMC12288026/		fulltext/bander_2025_pmid40709014.xml	brainstem;convection_enhanced_delivery;dipg_dmg;radiation_combined	fulltext_xml
convection_enhanced_delivery	Dimitrov T, Munjal V, O'Brien A, Rocco MT, Karkhah A, Ceyhan KE, Prevedello D, Samaranch L.	AAV9-mediated transduction of memory circuits following convection-enhanced delivery into the olfactory bulbs	Gene therapy	2025	40715486	10.1038/s41434-025-00555-4	PMC12714586	https://pmc.ncbi.nlm.nih.gov/articles/PMC12714586/		fulltext/dimitrov_2025_pmid40715486.xml	convection_enhanced_delivery;viral_vector;related_disease	fulltext_xml
convection_enhanced_delivery	Duca S, Parvar SJ, Kumeta L, Bradshaw TD, Chan WC, de Cogan F, Dziemidowicz K, Gershkovich P, Marlow M, Morris CJ, Shorthouse D, Lewis AL.	Drug delivery strategies for paediatric diffuse midline gliomas	Advanced drug delivery reviews	2025	41015207	10.1016/j.addr.2025.115695		https://doi.org/10.1016/j.addr.2025.115695			convection_enhanced_delivery;dipg_dmg;intranasal;intrathecal_csf;systemic_bbb_pharmacology	metadata_only
convection_enhanced_delivery	França Velo A, Giantini Larsen A, Humm JL, Zanzonico P, Haque S, Souweidane M, Pandit-Taskar N.	Determination of the Intralesional Distribution of Theranostic 124I-Omburtamab Convection-Enhanced Delivery in Treatment of Diffuse Intrinsic Pontine Glioma	Journal of nuclear medicine : official publication, Society of Nuclear Medicine	2025	40306974	10.2967/jnumed.124.267995		https://doi.org/10.2967/jnumed.124.267995			brainstem;convection_enhanced_delivery;dipg_dmg;imaging_dosimetry_modeling;radiation_combined;systemic_bbb_pharmacology	metadata_only
convection_enhanced_delivery	Mueller S, Kline C, Lu AY, Hoogendijk R, Wembacher-Schroeder E, Banerjee A, Reddy AT, Raber S, Hoffman C, Stoller S, Prados M, Molinaro A, Gupta N.	PNOC009: Convection-enhanced delivery of liposomal irinotecan in patients with newly diagnosed diffuse intrinsic pontine glioma	Neuro-oncology advances	2025	40575415	10.1093/noajnl/vdaf093	PMC12202035	https://pmc.ncbi.nlm.nih.gov/articles/PMC12202035/		fulltext/mueller_2025_pmid40575415.xml	brainstem;convection_enhanced_delivery;dipg_dmg;nanoparticle	fulltext_xml
convection_enhanced_delivery	Narsinh KH, Kumar K, Bankiewicz K, Martin AJ, Berger M, Clarke J, Taylor J, Bush NAO, Molinaro AM, Aghi M, Butowski N.	A phase I study of convection-enhanced delivery (CED) of liposomal-irinotecan using real-time magnetic resonance imaging in patients with recurrent high-grade glioma	Journal of neuro-oncology	2025	39760796	10.1007/s11060-024-04904-y	PMC11832582	https://pmc.ncbi.nlm.nih.gov/articles/PMC11832582/		fulltext/narsinh_2025_pmid39760796.xml	convection_enhanced_delivery;imaging_dosimetry_modeling;nanoparticle	fulltext_xml
convection_enhanced_delivery	Saito R, Kanamori M, Arakawa Y, Mineharu Y, Aihara Y, Chiba K, Kumabe T, Shibahara I, Sonoda Y, Matsuda K, Kinoshita M, Sato A, Takahashi F, Tominaga T.	A Multicenter Phase II Trial of Nimustine Hydrochloride Administered via Convection-Enhanced Delivery in Children With DIPG	Cancer science	2025	40150841	10.1111/cas.70054	PMC12127113	https://pmc.ncbi.nlm.nih.gov/articles/PMC12127113/		fulltext/saito_2025_pmid40150841.xml	brainstem;convection_enhanced_delivery;dipg_dmg;radiation_combined;surgical_access	fulltext_xml
convection_enhanced_delivery	Souweidane MM, Bander ED, Zanzonico P, Reiner AS, Manino N, Haque S, Carrasquillo JA, Lyashchenko SK, Thakur SB, Lewis JS, Donzelli M, Cheung NV, Larson SM, Kramer K, Pandit-Taskar N, Dunkel IJ.	Phase 1 dose-escalation trial using convection-enhanced delivery of radio-immunotheranostic 124I-Omburtamab for diffuse intrinsic pontine glioma	Neuro-oncology	2025	39969230	10.1093/neuonc/noaf039	PMC12448826	https://pmc.ncbi.nlm.nih.gov/articles/PMC12448826/			brainstem;convection_enhanced_delivery;dipg_dmg;radiation_combined	metadata_only
convection_enhanced_delivery	Suzuki T.	[Current Status and Future Perspectives of Clinical Trials for Diffuse Intrinsic Pontine Gliomas(DIPG)]	No shinkei geka. Neurological surgery	2025	41362037	10.11477/mf.030126030530061154		https://doi.org/10.11477/mf.030126030530061154			brainstem;cell_therapy_delivery;convection_enhanced_delivery;dipg_dmg;focused_ultrasound;systemic_bbb_pharmacology	metadata_only
convection_enhanced_delivery		DIPG-41. CONVECTION ENHANCED DELIVERY-MEDIATED RADIOSENSITIZATION FOR DIFFUSE MIDLINE GLIOMA	Neuro-oncology	2024			PMC11183727	https://pmc.ncbi.nlm.nih.gov/articles/PMC11183727/		fulltext/anon_2024_pmidPMC11183727.xml	convection_enhanced_delivery;dipg_dmg;radiation_combined;meeting_abstract	fulltext_xml
convection_enhanced_delivery		SURG-07. A PHASE I STUDY EXAMINING THE FEASIBILITY OF INTERMITTENT CONVECTION-ENHANCED DELIVERY (CED) OF MTX110 FOR THE TREATMENT OF CHILDREN WITH NEWLY DIAGNOSED DIFFUSE MIDLINE GLIOMAS	Neuro-oncology	2024			PMC11183734	https://pmc.ncbi.nlm.nih.gov/articles/PMC11183734/		fulltext/anon_2024_pmidPMC11183734.xml	convection_enhanced_delivery;dipg_dmg;meeting_abstract	fulltext_xml
convection_enhanced_delivery		DDEL-19. DRUG-TUMOR RESIDENCE TIME DRIVES EFFICACY OF CONVECTION-ENHANCED DELIVERY IN H3 K27-ALTERED DIFFUSE MIDLINE GLIOMA	Neuro-oncology	2024			PMC11553863	https://pmc.ncbi.nlm.nih.gov/articles/PMC11553863/			convection_enhanced_delivery;dipg_dmg;meeting_abstract	metadata_only
convection_enhanced_delivery	Arms LM, Duchatel RJ, Jackson ER, Sobrinho PG, Dun MD, Hua S.	Current status and advances to improving drug delivery in diffuse intrinsic pontine glioma	Journal of controlled release : official journal of the Controlled Release Society	2024	38744345	10.1016/j.jconrel.2024.05.018		https://doi.org/10.1016/j.jconrel.2024.05.018			brainstem;convection_enhanced_delivery;dipg_dmg;focused_ultrasound;intranasal;nanoparticle;systemic_bbb_pharmacology	metadata_only
convection_enhanced_delivery	Kreatsoulas D, Damante M, Cua S, Lonser RR.	Adjuvant convection-enhanced delivery for the treatment of brain tumors	Journal of neuro-oncology	2024	38261143	10.1007/s11060-023-04552-8	PMC10834622	https://pmc.ncbi.nlm.nih.gov/articles/PMC10834622/		fulltext/kreatsoulas_2024_pmid38261143.xml	convection_enhanced_delivery;implant_depot_device	fulltext_xml
convection_enhanced_delivery	Pandit-Taskar N, Zanzonico PB, Grkovski M, Donzelli M, Vietri SM, Horan C, Serencsits B, Prasad K, Lyashchenko S, Kramer K, Dunkel IJ, Souweidane MM.	Theranostic Intratumoral Convection-Enhanced Delivery of 124I-Omburtamab in Patients with Diffuse Intrinsic Pontine Glioma: Pharmacokinetics and Lesion Dosimetry	Journal of nuclear medicine : official publication, Society of Nuclear Medicine	2024	39142829	10.2967/jnumed.123.266365	PMC11372263	https://pmc.ncbi.nlm.nih.gov/articles/PMC11372263/			brainstem;convection_enhanced_delivery;dipg_dmg;imaging_dosimetry_modeling;radiation_combined;systemic_bbb_pharmacology	metadata_only
convection_enhanced_delivery	Rolfe NW, Dadario NB, Canoll P, Bruce JN.	A Review of Therapeutic Agents Given by Convection-Enhanced Delivery for Adult Glioblastoma	Pharmaceuticals (Basel, Switzerland)	2024	39204078	10.3390/ph17080973	PMC11357193	https://pmc.ncbi.nlm.nih.gov/articles/PMC11357193/		fulltext/rolfe_2024_pmid39204078.xml	convection_enhanced_delivery;systemic_bbb_pharmacology	fulltext_xml
convection_enhanced_delivery		DIPG-15. CONCURRENT GB-13 (IL13.E13K-PE4E) IMPROVES THE EFFICACY OF RADIATION THERAPY IN DIFFUSE INTRINSIC PONTINE GLIOMA	Neuro-oncology	2023			PMC10259938	https://pmc.ncbi.nlm.nih.gov/articles/PMC10259938/		fulltext/anon_2023_pmidPMC10259938.xml	antibody_conjugate_shuttle;brainstem;convection_enhanced_delivery;dipg_dmg;meeting_abstract	fulltext_xml
convection_enhanced_delivery		DDEL-05. PHARMACOKINETIC ASSESSMENT OF CONVECTION-ENHANCED DELIVERY OF SMALL MOLECULE DRUGS FOR H3 K27-ALTERED DIFFUSE MIDLINE GLIOMA	Neuro-oncology	2023			PMC10639410	https://pmc.ncbi.nlm.nih.gov/articles/PMC10639410/			convection_enhanced_delivery;dipg_dmg;systemic_bbb_pharmacology;meeting_abstract	metadata_only
convection_enhanced_delivery		DIPG-16. ACUTE VERSUS PROLONGED CONVECTION-ENHANCED DELIVERY OF ALISERTIB INTO H3 K27M-MUTANT MODELS OF DIFFUSE MIDLINE GLIOMA	Neuro-oncology	2023			PMC10260146	https://pmc.ncbi.nlm.nih.gov/articles/PMC10260146/		fulltext/anon_2023_pmidPMC10260146.xml	brainstem;convection_enhanced_delivery;dipg_dmg;meeting_abstract	fulltext_xml
convection_enhanced_delivery		TIPS-22 A TWO-PART, PHASE 1 STUDY OF RHENIUM (186RE) OBISBEMEDA (186RNL) DELIVERED BY CONVECTION ENHANCED DELIVERY (CED) FOR RECURRENT, REFRACTORY, OR PROGRESSIVE CHILDHOOD EPENDYMOMA AND HIGH-GRADE GLIOMA (HGG)	Neuro-oncology advances	2023			PMC10402359	https://pmc.ncbi.nlm.nih.gov/articles/PMC10402359/		fulltext/anon_2023_pmidPMC10402359.xml	convection_enhanced_delivery	fulltext_xml
convection_enhanced_delivery	Dalle Ore C, Coleman C, Gupta N, Mueller S.	Advances and Clinical Trials Update in the Treatment of Diffuse Intrinsic Pontine Gliomas	Pediatric neurosurgery	2023	36642062	10.1159/000529099	PMC10664325	https://pmc.ncbi.nlm.nih.gov/articles/PMC10664325/		fulltext/dalle_2023_pmid36642062.xml	brainstem;convection_enhanced_delivery;dipg_dmg;focused_ultrasound;surgical_access	fulltext_xml
convection_enhanced_delivery	Michiels J, Vitale F.	Design and Characterization of Pressure Monitoring and Insertion system for Intraparenchymal Convection Enhanced Delivery	Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference	2023	38082745	10.1109/embc40787.2023.10341013	PMC12271955	https://pmc.ncbi.nlm.nih.gov/articles/PMC12271955/			convection_enhanced_delivery	metadata_only
convection_enhanced_delivery	Moosa S, Bond AE, Wang TR, Farzad F, Asthagiri AR, Elias WJ.	Stereotactic and Functional Neurosurgery Convection-Enhanced Delivery of Autologous Cerebrospinal Fluid Enhances Basal Ganglia Visualization during MRI-Guided Deep Brain Stimulation Surgery	Stereotactic and functional neurosurgery	2023	36724759	10.1159/000528738		https://doi.org/10.1159/000528738			convection_enhanced_delivery;imaging_dosimetry_modeling;surgical_access;related_disease	metadata_only
convection_enhanced_delivery	Mueller S, Kline C, Stoller S, Lundy S, Christopher L, Reddy AT, Banerjee A, Cooney TM, Raber S, Hoffman C, Luks T, Wembacher-Schroeder E, Lummel N, Zhang Y, Bonner ER, Nazarian J, Molinaro AM, Prados M, Villanueva-Meyer JE, Gupta N.	PNOC015: Repeated convection-enhanced delivery of MTX110 (aqueous panobinostat) in children with newly diagnosed diffuse intrinsic pontine glioma	Neuro-oncology	2023	37318058	10.1093/neuonc/noad105		https://doi.org/10.1093/neuonc/noad105			brainstem;convection_enhanced_delivery;dipg_dmg;imaging_dosimetry_modeling	metadata_only
convection_enhanced_delivery	Power EA, Rechberger JS, Zhang L, Oh JH, Anderson JB, Nesvick CL, Ge J, Hinchcliffe EH, Elmquist WF, Daniels DJ.	Overcoming translational barriers in H3K27-altered diffuse midline glioma: Increasing the drug-tumor residence time	Neuro-oncology advances	2023	37128506	10.1093/noajnl/vdad033	PMC10148679	https://pmc.ncbi.nlm.nih.gov/articles/PMC10148679/		fulltext/power_2023_pmid37128506.xml	brainstem;convection_enhanced_delivery;dipg_dmg;systemic_bbb_pharmacology	fulltext_xml
convection_enhanced_delivery	Rechberger JS, Power BT, Power EA, Nesvick CL, Daniels DJ.	H3K27-altered diffuse midline glioma: a paradigm shifting opportunity in direct delivery of targeted therapeutics	Expert opinion on therapeutic targets	2023	36744399	10.1080/14728222.2023.2177531	PMC10165636	https://pmc.ncbi.nlm.nih.gov/articles/PMC10165636/			brainstem;convection_enhanced_delivery;dipg_dmg;systemic_bbb_pharmacology	metadata_only
convection_enhanced_delivery	Szychot E, Bhagawati D, Sokolska MJ, Walker D, Gill S, Hyare H.	Evaluating drug distribution in children and young adults with diffuse midline glioma of the pons (DIPG) treated with convection-enhanced drug delivery	Frontiers in neuroimaging	2023	37554653	10.3389/fnimg.2023.1062493	PMC10406269	https://pmc.ncbi.nlm.nih.gov/articles/PMC10406269/		fulltext/szychot_2023_pmid37554653.xml	antibody_conjugate_shuttle;brainstem;convection_enhanced_delivery;dipg_dmg	fulltext_xml
convection_enhanced_delivery		DIPG-53. Long-term survival from a Phase 1 dose-escalation trial using convection-enhanced delivery (CED) of radioimmunotherapeutic124I-omburtamab for treatment of diffuse intrinsic pontine glioma (DIPG)	Neuro-oncology	2022			PMC9165135	https://pmc.ncbi.nlm.nih.gov/articles/PMC9165135/		fulltext/anon_2022_pmidPMC9165135.xml	brainstem;convection_enhanced_delivery;dipg_dmg;meeting_abstract	fulltext_xml
convection_enhanced_delivery		INSP-17. Augmented Drug Delivery for Pediatric Diffuse Midline Glioma using Convection Enhanced Delivery	Neuro-oncology	2022			PMC9164705	https://pmc.ncbi.nlm.nih.gov/articles/PMC9164705/		fulltext/anon_2022_pmidPMC9164705.xml	brainstem;convection_enhanced_delivery;dipg_dmg;imaging_dosimetry_modeling;meeting_abstract	fulltext_xml
convection_enhanced_delivery		LOCL-07 LOCO-REGIONAL INFUSION OF GB-13 (IL13.E13K-PE4E) AS A POTENTIALLY PROMISING TREATMENT FOR RECURRENT HIGH-GRADE GLIOMA	Neuro-oncology advances	2022			PMC9354186	https://pmc.ncbi.nlm.nih.gov/articles/PMC9354186/		fulltext/anon_2022_pmidPMC9354186.xml	antibody_conjugate_shuttle;convection_enhanced_delivery;dipg_dmg	fulltext_xml
convection_enhanced_delivery	Aquilina K, Chakrapani A, Carr L, Kurian MA, Hargrave D.	Convection-Enhanced Delivery in Children: Techniques and Applications	Advances and technical standards in neurosurgery	2022	35976451	10.1007/978-3-030-99166-1_6		https://doi.org/10.1007/978-3-030-99166-1_6			brainstem;convection_enhanced_delivery;dipg_dmg;systemic_bbb_pharmacology	metadata_only
convection_enhanced_delivery	Bhandari A, Jaiswal K, Singh A, Zhan W.	Convection-Enhanced Delivery of Antiangiogenic Drugs and Liposomal Cytotoxic Drugs to Heterogeneous Brain Tumor for Combination Therapy	Cancers	2022	36077714	10.3390/cancers14174177	PMC9454524	https://pmc.ncbi.nlm.nih.gov/articles/PMC9454524/		fulltext/bhandari_2022_pmid36077714.xml	convection_enhanced_delivery;imaging_dosimetry_modeling;nanoparticle;systemic_bbb_pharmacology	fulltext_xml
convection_enhanced_delivery	Hollingworth M, Zacharoulis S.	Infusion-related side-effects during convection enhanced delivery for brainstem-diffuse midline glioma/diffuse intrinsic pontine glioma	Journal of neuro-oncology	2022	35933568	10.1007/s11060-022-04077-6	PMC9424151	https://pmc.ncbi.nlm.nih.gov/articles/PMC9424151/		fulltext/hollingworth_2022_pmid35933568.xml	brainstem;convection_enhanced_delivery;dipg_dmg	fulltext_xml
convection_enhanced_delivery	Porath KA, Regan MS, Griffith JI, Jain S, Stopka SA, Burgenske DM, Bakken KK, Carlson BL, Decker PA, Vaubel RA, Dragojevic S, Mladek AC, Connors MA, Hu Z, He L, Kitange GJ, Gupta SK, Feldsien TM, Lefebvre DR, Agar NYR, Eckel-Passow JE, Reilly EB, Elmquist WF, Sarkaria JN.	Convection enhanced delivery of EGFR targeting antibody-drug conjugates Serclutamab talirine and Depatux-M in glioblastoma patient-derived xenografts	Neuro-oncology advances	2022	36071925	10.1093/noajnl/vdac130	PMC9446689	https://pmc.ncbi.nlm.nih.gov/articles/PMC9446689/		fulltext/porath_2022_pmid36071925.xml	antibody_conjugate_shuttle;convection_enhanced_delivery;systemic_bbb_pharmacology	fulltext_xml
convection_enhanced_delivery	Rechberger JS, Porath KA, Zhang L, Nesvick CL, Schrecengost RS, Sarkaria JN, Daniels DJ.	IL-13Rα2 Status Predicts GB-13 (IL13.E13K-PE4E) Efficacy in High-Grade Glioma	Pharmaceutics	2022	35631512	10.3390/pharmaceutics14050922	PMC9143740	https://pmc.ncbi.nlm.nih.gov/articles/PMC9143740/		fulltext/rechberger_2022_pmid35631512.xml	convection_enhanced_delivery;dipg_dmg	fulltext_xml
convection_enhanced_delivery	Spinazzi EF, Argenziano MG, Upadhyayula PS, Banu MA, Neira JA, Higgins DMO, Wu PB, Pereira B, Mahajan A, Humala N, Al-Dalahmah O, Zhao W, Save AV, Gill BJA, Boyett DM, Marie T, Furnari JL, Sudhakar TD, Stopka SA, Regan MS, Catania V, Good L, Zacharoulis S, Behl M, Petridis P, Jambawalikar S, Mintz A, Lignelli A, Agar NYR, Sims PA, Welch MR, Lassman AB, Iwamoto FM, D'Amico RS, Grinband J, Canoll P, Bruce JN.	Chronic convection-enhanced delivery of topotecan for patients with recurrent glioblastoma: a first-in-patient, single-centre, single-arm, phase 1b trial	The Lancet. Oncology	2022	36243020	10.1016/s1470-2045(22)00599-x	PMC9641975	https://pmc.ncbi.nlm.nih.gov/articles/PMC9641975/			convection_enhanced_delivery;implant_depot_device;radiation_combined	metadata_only
convection_enhanced_delivery	Antoine LH, Koomullil RP, Wick TM, Nakhmani A.	Optimization of catheter placement for convection-enhanced delivery to brain tumors	F1000Res	2021		10.12688/f1000research.28247.1		https://doi.org/10.12688/f1000research.28247.1			convection_enhanced_delivery;surgical_access	metadata_only
convection_enhanced_delivery	Bankiewicz KS, Pasterski T, Kreatsoulas D, Onikijuk J, Mozgiel K, Munjal V, Elder JB, Lonser RR, Zabek M.	Use of a novel ball-joint guide array for magnetic resonance imaging-guided cannula placement and convective delivery: technical note	Journal of neurosurgery	2021	33096525	10.3171/2020.6.jns201564		https://doi.org/10.3171/2020.6.jns201564			brainstem;convection_enhanced_delivery;surgical_access;viral_vector	metadata_only
convection_enhanced_delivery	Ellingson BM, Sampson J, Achrol AS, Aghi MK, Bankiewicz K, Wang C, Bexon M, Brem S, Brenner A, Chowdhary S, Floyd JR, Han S, Kesari S, Randazzo D, Vogelbaum MA, Vrionis F, Zabek M, Butowski N, Coello M, Merchant N, Merchant F.	Modified RANO, Immunotherapy RANO, and Standard RANO Response to Convection-Enhanced Delivery of IL4R-Targeted Immunotoxin MDNA55 in Recurrent Glioblastoma	Clinical cancer research : an official journal of the American Association for Cancer Research	2021	33863808	10.1158/1078-0432.ccr-21-0446	PMC8282697	https://pmc.ncbi.nlm.nih.gov/articles/PMC8282697/			antibody_conjugate_shuttle;convection_enhanced_delivery	metadata_only
convection_enhanced_delivery	Pearson TS, Gupta N, San Sebastian W, Imamura-Ching J, Viehoever A, Grijalvo-Perez A, Fay AJ, Seth N, Lundy SM, Seo Y, Pampaloni M, Hyland K, Smith E, de Oliveira Barbosa G, Heathcock JC, Minnema A, Lonser R, Elder JB, Leonard J, Larson P, Bankiewicz KS.	Gene therapy for aromatic L-amino acid decarboxylase deficiency by MR-guided direct delivery of AAV2-AADC to midbrain dopaminergic neurons	Nature communications	2021	34253733	10.1038/s41467-021-24524-8	PMC8275582	https://pmc.ncbi.nlm.nih.gov/articles/PMC8275582/		fulltext/pearson_2021_pmid34253733.xml	brainstem;convection_enhanced_delivery;viral_vector	fulltext_xml
convection_enhanced_delivery	Plant A, Goldman S, Lam S, DeCuypere M, Stein G, Brenner A.	EPCT-18. A TWO-PART, PHASE 1 STUDY OF RHENIUM-186 NANOLIPOSOME (186RNL) DELIVERED BY CONVECTION ENHANCED DELIVERY FOR RECURRENT, REFRACTORY, OR PROGRESSIVE EPENDYMOMA AND HIGH-GRADE GLIOMA (HGG) AND NEWLY DIAGNOSED DIFFUSE INTRINSIC PONTINE GLIOMA (DIPG)	Neuro-oncology	2021			PMC8168102	https://pmc.ncbi.nlm.nih.gov/articles/PMC8168102/		fulltext/plant_2021_pmidPMC8168102.xml	brainstem;convection_enhanced_delivery;dipg_dmg;pediatric_hgg;meeting_abstract	fulltext_xml
convection_enhanced_delivery	Power E, Oh J, Elmquist W, Daniels D.	EXTH-31. BRAIN DISTRIBUTION, CLEARANCE AND TOXICITY EVALUATION OF SMALL-MOLECULE INHIBITORS FOLLOWING CONVECTION-ENHANCED DELIVERY TO THE BRAINSTEM	Neuro-oncology	2021			PMC8598824	https://pmc.ncbi.nlm.nih.gov/articles/PMC8598824/			brainstem;convection_enhanced_delivery;dipg_dmg;systemic_bbb_pharmacology;meeting_abstract	metadata_only
convection_enhanced_delivery	Power E, Oh J, Zhang L, Elmquist W, Daniels D.	HGG-13. BRAIN DISTRIBUTION AND CLEARANCE OF ALISERTIB IS LIMITED BY PGP AND BCRP EFFLUX PUMPS AND DEPENDENT UPON DELIVERY METHOD	Neuro-oncology	2021			PMC8168113	https://pmc.ncbi.nlm.nih.gov/articles/PMC8168113/		fulltext/power_2021_pmidPMC8168113.xml	brainstem;convection_enhanced_delivery;dipg_dmg;systemic_bbb_pharmacology;meeting_abstract	fulltext_xml
convection_enhanced_delivery	Rossmeisl JH, Herpai D, Quigley M, Cecere TE, Robertson JL, D'Agostino RB, Hinckley J, Tatter SB, Dickinson PJ, Debinski W.	Phase I trial of convection-enhanced delivery of IL13RA2 and EPHA2 receptor targeted cytotoxins in dogs with spontaneous intracranial gliomas	Neuro-oncology	2021	32812637	10.1093/neuonc/noaa196	PMC7992889	https://pmc.ncbi.nlm.nih.gov/articles/PMC7992889/		fulltext/rossmeisl_2021_pmid32812637.xml	convection_enhanced_delivery	fulltext_xml
convection_enhanced_delivery	Szychot E, Bhagawati D, Gill S, Walker D, Hyare H.	CTNI-56. EVALUATING DRUG DISTRIBUTION IN CHILDREN WITH DIFFUSE INTRINSIC PONTINE GLIOMA (DIPG) TREATED WITH CONVECTION ENHANCED DRUG DELIVERY	Neuro-oncology	2021			PMC8598594	https://pmc.ncbi.nlm.nih.gov/articles/PMC8598594/			antibody_conjugate_shuttle;brainstem;convection_enhanced_delivery;dipg_dmg;imaging_dosimetry_modeling;meeting_abstract	metadata_only
convection_enhanced_delivery	Szychot E, Walker D, Collins P, Hyare H, Shankar A, Bienemann A, Hollingworth M, Gill S.	Clinical experience of convection-enhanced delivery (CED) of carboplatin and sodium valproate into the pons for the treatment of diffuse intrinsic pontine glioma (DIPG) in children and young adults after radiotherapy	International journal of clinical oncology	2021	33575829	10.1007/s10147-020-01853-0		https://doi.org/10.1007/s10147-020-01853-0			brainstem;convection_enhanced_delivery;dipg_dmg;radiation_combined;systemic_bbb_pharmacology	metadata_only
convection_enhanced_delivery	Wembacher-Schroeder E, Kerstein N, Bander ED, Pandit-Taskar N, Thomson R, Souweidane MM.	Evaluation of a patient-specific algorithm for predicting distribution for convection-enhanced drug delivery into the brainstem of patients with diffuse intrinsic pontine glioma	Journal of neurosurgery. Pediatrics	2021	33990084	10.3171/2020.11.peds20571		https://doi.org/10.3171/2020.11.peds20571			brainstem;convection_enhanced_delivery;dipg_dmg;radiation_combined;surgical_access	metadata_only
