category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	fulltext_xml	topics	status
organ_targeting	Naidu GS, Yong SB, Ramishetti S et al.	A Combinatorial Library of Lipid Nanoparticles for Cell Type-Specific mRNA Delivery.	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2023	37092557	10.1002/advs.202301929	PMC10323619	https://pmc.ncbi.nlm.nih.gov/articles/PMC10323619/		fulltext/naidu_2023_pmid37092557.xml	lipid_library;extrahepatic;organ_targeting	fulltext_xml
organ_targeting	He Z, Le Z, Shi Y et al.	A Multidimensional Approach to Modulating Ionizable Lipids for High-Performing and Organ-Selective mRNA Delivery.	Angewandte Chemie (International ed. in English)	2023	37661193	10.1002/anie.202310401		https://doi.org/10.1002/anie.202310401			lipid_engineering;organ_targeting	metadata_only
organ_targeting	Dilliard SA, Cheng Q, Siegwart DJ	On the mechanism of tissue-specific mRNA delivery by selective organ targeting nanoparticles.	Proceedings of the National Academy of Sciences of the United States of America	2021	34933999	10.1073/pnas.2109256118	PMC8719871	https://pmc.ncbi.nlm.nih.gov/articles/PMC8719871/			endosomal;extrahepatic;organ_targeting;biodistribution	metadata_only
organ_targeting	Chang T, Zheng Y, Jiang M et al.	Peptide codes for organ-selective mRNA delivery.	Nature materials	2026	40890497	10.1038/s41563-025-02331-6	9418126	https://pmc.ncbi.nlm.nih.gov/articles/9418126/			extrahepatic;organ_targeting	metadata_only
organ_targeting	Jin X, Yang Q, Yang L et al.	Magnetic Lipid Nanoparticles for Targeted mRNA Delivery and Enhanced Organ-Specific Expression.	ACS applied materials & interfaces	2026	41711570	10.1021/acsami.5c21156		https://doi.org/10.1021/acsami.5c21156			targeting_ligand;organ_targeting;biodistribution	metadata_only
organ_targeting	Wei C, Shan X, Huang Y et al.	FAP-Synergistic Organ-Targeted mRNA-LNP for Overcoming Delivery Barriers in Hepatic and Pulmonary Fibrosis.	Journal of the American Chemical Society	2026	41731656	10.1021/jacs.5c16886		https://doi.org/10.1021/jacs.5c16886			lipid_library;organ_targeting	metadata_only
immune_cell_targeting	Shi J, Li Y, Chen S et al.	A Calixsalan-based ionizable lipid for macrophage-targeted Trem2 siRNA delivery attenuates atherosclerosis.	Biomaterials	2026	41864150	10.1016/j.biomaterials.2026.124145	PMC13178576	https://pmc.ncbi.nlm.nih.gov/articles/PMC13178576/			lipid_engineering;immune_cell_targeting;immune	metadata_only
lung_targeting	Somu Naidu G, Rampado R, Sharma P et al.	Ionizable Lipids with Optimized Linkers Enable Lung-Specific, Lipid Nanoparticle-Mediated mRNA Delivery for Treatment of Metastatic Lung Tumors.	ACS nano	2025	39912611	10.1021/acsnano.4c18636	PMC11841047	https://pmc.ncbi.nlm.nih.gov/articles/PMC11841047/		fulltext/somu_2025_pmid39912611.xml	lipid_engineering;lung_targeting;biodistribution	fulltext_xml
brain_targeting	Bian X, Guo Q, Yau LF et al.	Berberine-inspired ionizable lipid for self-structure stabilization and brain targeting delivery of nucleic acid therapeutics.	Nature communications	2025	40064874	10.1038/s41467-025-57488-0	PMC11893799	https://pmc.ncbi.nlm.nih.gov/articles/PMC11893799/		fulltext/bian_2025_pmid40064874.xml	lipid_engineering;brain_targeting;brain	fulltext_xml
extrahepatic	Liang X, Zhang C, Yin Q et al.	Dimethylamino-based synthetic lipidoid nanoparticles for selective mRNA delivery to splenic antigen-presenting cells.	Journal of controlled release : official journal of the Controlled Release Society	2025	40233831	10.1016/j.jconrel.2025.113737		https://doi.org/10.1016/j.jconrel.2025.113737			lipid_engineering;lipid_library;spleen;extrahepatic	metadata_only
organ_targeting	Robinson JJ, Zhang D, Basak P et al.	Reducing Complexity in Lipid Nanoparticles: Three-Component Zwitterionic Amino Lipids for Targeted Extrahepatic mRNA Delivery.	ACS biomaterials science & engineering	2025	40631444	10.1021/acsbiomaterials.5c00631	PMC12895399	https://pmc.ncbi.nlm.nih.gov/articles/PMC12895399/			extrahepatic;organ_targeting	metadata_only
organ_targeting	Bai Y, Cui L, Liu T et al.	Recent Advances in mRNA-LNP Delivery Systems for Extrahepatic Organs: A Review.	Molecular pharmaceutics	2025	40641444	10.1021/acs.molpharmaceut.5c00385		https://doi.org/10.1021/acs.molpharmaceut.5c00385			extrahepatic;organ_targeting	metadata_only
spleen_targeting	Zhang H, Ma J, Pan F et al.	Prediction of high-performing spleen-targeted lipid nanoparticles using a deep learning model for robust anticancer immunotherapy.	Journal of materials chemistry. B	2025	40856486	10.1039/d5tb01217a		https://doi.org/10.1039/d5tb01217a			spleen;ml_optimization;spleen_targeting	metadata_only
brain_targeting	Yang HM	Overcoming the Blood-Brain Barrier: Advanced Strategies in Targeted Drug Delivery for Neurodegenerative Diseases.	Pharmaceutics	2025	40871062	10.3390/pharmaceutics17081041	PMC12388969	https://pmc.ncbi.nlm.nih.gov/articles/PMC12388969/		fulltext/yang_2025_pmid40871062.xml	ml_optimization;brain_targeting;brain	fulltext_xml
organ_targeting	Chen W, Zhu D, Chen M et al.	Next-Generation Polymeric mRNA Nanocarriers: From Chemical Engineering to Organ-Selective Gene Delivery.	Wiley interdisciplinary reviews. Nanomedicine and nanobiotechnology	2025	41159341	10.1002/wnan.70039		https://doi.org/10.1002/wnan.70039			extrahepatic;organ_targeting	metadata_only
spleen_targeting	Deng X, Li Y, Zhu X et al.	pH-Isomerizable Acylhydrazone-Based Ionizable Lipids for Spleen-Targeted mRNA Vaccines.	Journal of the American Chemical Society	2025	41376282	10.1021/jacs.5c16121		https://doi.org/10.1021/jacs.5c16121			lipid_engineering;spleen;spleen_targeting	metadata_only
organ_targeting	Dalabehera M, Ghosh A, Mohanty S et al.	mRNA delivery systems 2.0: Engineering extrahepatic delivery for non-vaccine therapeutics.	Materials today. Bio	2025	41438702	10.1016/j.mtbio.2025.102584	PMC12719227	https://pmc.ncbi.nlm.nih.gov/articles/PMC12719227/		fulltext/dalabehera_2025_pmid41438702.xml	extrahepatic;organ_targeting;biodistribution	fulltext_xml
lung_targeting	Sarode A, Patel P, Vargas-Montoya N et al.	Inhalable dry powder product (DPP) of mRNA lipid nanoparticles (LNPs) for pulmonary delivery.	Drug delivery and translational research	2024	37526881	10.1007/s13346-023-01402-y	PMC10761450	https://pmc.ncbi.nlm.nih.gov/articles/PMC10761450/		fulltext/sarode_2024_pmid37526881.xml	inhalation;lung_targeting;lung	fulltext_xml
lipid_engineering	Li B, Raji IO, Gordon AGR et al.	Accelerating ionizable lipid discovery for mRNA delivery using machine learning and combinatorial chemistry.	Nature materials	2024	38740955	10.1038/s41563-024-01867-3	7905014	https://pmc.ncbi.nlm.nih.gov/articles/7905014/			lipid_engineering;lipid_library;ml_optimization	metadata_only
organ_targeting	Zhang T, Yin H, Li Y et al.	Optimized lipid nanoparticles (LNPs) for organ-selective nucleic acids delivery in vivo.	iScience	2024	38770138	10.1016/j.isci.2024.109804	PMC11103379	https://pmc.ncbi.nlm.nih.gov/articles/PMC11103379/		fulltext/zhang_2024_pmid38770138.xml	extrahepatic;organ_targeting	fulltext_xml
organ_targeting	Dong W, Li Z, Hou T et al.	Multicomponent Synthesis of Imidazole-Based Ionizable Lipids for Highly Efficient and Spleen-Selective Messenger RNA Delivery.	Journal of the American Chemical Society	2024	38776232	10.1021/jacs.4c00451		https://doi.org/10.1021/jacs.4c00451			lipid_engineering;organ_targeting;spleen_targeting	metadata_only
organ_targeting	Su K, Shi L, Sheng T et al.	Reformulating lipid nanoparticles for organ-targeted mRNA accumulation and translation.	Nature communications	2024	38969646	10.1038/s41467-024-50093-7	PMC11226454	https://pmc.ncbi.nlm.nih.gov/articles/PMC11226454/		fulltext/su_2024_pmid38969646.xml	lipid_library;organ_targeting	fulltext_xml
organ_targeting	Vaidya A, Moore S, Chatterjee S et al.	Expanding RNAi to Kidneys, Lungs, and Spleen via Selective ORgan Targeting (SORT) siRNA Lipid Nanoparticles.	Advanced materials (Deerfield Beach, Fla.)	2024	38973655	10.1002/adma.202313791	PMC11823468	https://pmc.ncbi.nlm.nih.gov/articles/PMC11823468/			extrahepatic;organ_targeting	metadata_only
organ_targeting	Yong H, Lin L, Li Z et al.	Tailoring Highly Branched Poly(β-amino ester)s for Efficient and Organ-Selective mRNA Delivery.	Nano letters	2024	39013032	10.1021/acs.nanolett.4c02440		https://doi.org/10.1021/acs.nanolett.4c02440			extrahepatic;organ_targeting	metadata_only
organ_targeting	Song D, Zhao Y, Wang Z et al.	Tuning Lipid Nanoparticles for RNA Delivery to Extrahepatic Organs.	Advanced materials (Deerfield Beach, Fla.)	2024	39233550	10.1002/adma.202401445	PMC11530311	https://pmc.ncbi.nlm.nih.gov/articles/PMC11530311/			extrahepatic;organ_targeting	metadata_only
spleen_targeting	Zhang R, Shao S, Piao Y et al.	Esterase-Labile Quaternium Lipidoid Enabling Improved mRNA-LNP Stability and Spleen-Selective mRNA Transfection.	Advanced materials (Deerfield Beach, Fla.)	2023	37490011	10.1002/adma.202303614		https://doi.org/10.1002/adma.202303614			lipid_engineering;lipid_library;spleen_targeting	metadata_only
organ_targeting	Nakamura T, Sato Y, Yamada Y et al.	Extrahepatic targeting of lipid nanoparticles in vivo with intracellular targeting for future nanomedicines.	Advanced drug delivery reviews	2022	35787389	10.1016/j.addr.2022.114417		https://doi.org/10.1016/j.addr.2022.114417			targeting_ligand;extrahepatic;organ_targeting	metadata_only
organ_targeting	Kularatne RN, Crist RM, Stern ST	The Future of Tissue-Targeted Lipid Nanoparticle-Mediated Nucleic Acid Delivery.	Pharmaceuticals (Basel, Switzerland)	2022	35890195	10.3390/ph15070897	PMC9322927	https://pmc.ncbi.nlm.nih.gov/articles/PMC9322927/		fulltext/kularatne_2022_pmid35890195.xml	extrahepatic;organ_targeting	fulltext_xml
organ_targeting	Liu S, Cheng Q, Wei T et al.	Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR-Cas gene editing.	Nature materials	2021	33542471	10.1038/s41563-020-00886-0	PMC8188687	https://pmc.ncbi.nlm.nih.gov/articles/PMC8188687/			lipid_library;organ_targeting	metadata_only
organ_targeting	Cheng Q, Wei T, Farbiak L et al.	Selective organ targeting (SORT) nanoparticles for tissue-specific mRNA delivery and CRISPR-Cas gene editing.	Nature nanotechnology	2020	32251383	10.1038/s41565-020-0669-6	PMC7735425	https://pmc.ncbi.nlm.nih.gov/articles/PMC7735425/		fulltext/cheng_2020_pmid32251383.xml	extrahepatic;organ_targeting	fulltext_xml
lung_targeting	Zhang H, Leal J, Soto MR et al.	Aerosolizable Lipid Nanoparticles for Pulmonary Delivery of mRNA through Design of Experiments.	Pharmaceutics	2020	33143328	10.3390/pharmaceutics12111042	PMC7692784	https://pmc.ncbi.nlm.nih.gov/articles/PMC7692784/		fulltext/zhang_2020_pmid33143328.xml	inhalation;lung_targeting;lung	fulltext_xml
organ_targeting	Han Y, Zhang K, Xin N et al.	Zn-coordinated lipid nanoparticles synergistically enhance spleen-targeting delivery and elicit CD8+ T cell-mediated cancer immunotherapy.	Journal of colloid and interface science	2026	40961556	10.1016/j.jcis.2025.139025		https://doi.org/10.1016/j.jcis.2025.139025			spleen;organ_targeting;spleen_targeting	metadata_only
organ_targeting	Betageri KR, Meridew JA, Parrett BJ et al.	Lung-targeted lipid nanoparticle delivery of a matricellular mRNA promotes fibrotic lung repair.	American journal of respiratory cell and molecular biology	2026	41086370	10.1165/rcmb.2025-0247OC		https://doi.org/10.1165/rcmb.2025-0247OC			lung_targeting;organ_targeting;lung	metadata_only
lipid_engineering	Rostami N, Alidadi M, Barzegar H et al.	Advancing RNA delivery with Ionizable lipid nanoparticles: the roles of microfluidics and machine learning.	Nanomedicine (London, England)	2026	41246913	10.1080/17435889.2025.2587715	PMC12785229	https://pmc.ncbi.nlm.nih.gov/articles/PMC12785229/			lipid_engineering;ml_optimization	metadata_only
organ_targeting	Liang Q, Peng Y, Zhao L et al.	Pulmonary macrophage-targeted RNAi and mRNA co-delivery via SORT lipid nanoparticles enhances immunotherapy in lung cancer.	Journal of controlled release : official journal of the Controlled Release Society	2026	41371503	10.1016/j.jconrel.2025.114519		https://doi.org/10.1016/j.jconrel.2025.114519			immune_cell_targeting;immune;organ_targeting	metadata_only
extrahepatic	Sharma A, Khushika, Chaudhary M et al.	Helper lipids accelerate the mass transfer of cationic lipid nanoparticles resulting in an efficient gene delivery.	Nanoscale	2026	41416778	10.1039/d5nr03142g		https://doi.org/10.1039/d5nr03142g			lipid_engineering;endosomal;extrahepatic	metadata_only
spleen_targeting	Liu S, Zhang L, Wu W et al.	Spleen-targeted mRNA delivery via long-chain PEGylated lipids at low molar ratio enhances antitumor immunity against melanoma.	Molecular therapy. Nucleic acids	2026	41541271	10.1016/j.omtn.2025.102803	PMC12799935	https://pmc.ncbi.nlm.nih.gov/articles/PMC12799935/		fulltext/liu_2026_pmid41541271.xml	spleen;biodistribution;spleen_targeting	fulltext_xml
extrahepatic	Han Y, Ma G, Zhang K et al.	Zn(II)-adjuvanted imidazole-based lipid nanoparticles for potent spleen-targeted mRNA delivery and enhanced immune activation.	Journal of controlled release : official journal of the Controlled Release Society	2026	41720271	10.1016/j.jconrel.2026.114742		https://doi.org/10.1016/j.jconrel.2026.114742			spleen;extrahepatic;spleen_targeting	metadata_only
lipid_engineering	He Z, Liu Z, Zuo T et al.	Unraveling the Role of Ionizable Lipid Isomerism in Modulating Lipid Nanoparticles for mRNA Delivery.	Journal of the American Chemical Society	2026	41770895	10.1021/jacs.5c20438		https://doi.org/10.1021/jacs.5c20438			lipid_engineering;endosomal;lung	metadata_only
inhalation	Wang Y, Liu X, Xuan W et al.	Inhalable lipid nanoparticles for macrophage-specific STING gene editing to ameliorate pulmonary fibrosis.	Molecular therapy : the journal of the American Society of Gene Therapy	2026	41795185	10.1016/j.ymthe.2026.03.003	PMC13239772	https://pmc.ncbi.nlm.nih.gov/articles/PMC13239772/			inhalation;immune;lung	metadata_only
lipid_engineering	Kongtaworn N, Toopradab B, Todsaporn D et al.	Machine Learning-Driven QSAR Modeling for pKa Prediction of Ionizable Lipids in Lipid Nanoparticles for Hepatic Gene Silencing.	International journal of molecular sciences	2026	42123652	10.3390/ijms27094075	PMC13164459	https://pmc.ncbi.nlm.nih.gov/articles/PMC13164459/		fulltext/kongtaworn_2026_pmid42123652.xml	lipid_engineering;ml_optimization	fulltext_xml
immune_cell_targeting	Khan MI, Sankaran KR, Rahaman SO	A novel endosome-escaping, macrophage-targeted nanoparticle platform for miR-146a delivery with favorable in vivo biodistribution and biocompatibility.	bioRxiv : the preprint server for biology	2026	42124690	10.64898/2026.02.23.707596	PMC13160056	https://pmc.ncbi.nlm.nih.gov/articles/PMC13160056/			immune_cell_targeting;immune;biodistribution	metadata_only
organ_targeting	Guo Q, Zhang Y, Yang X et al.	β-Hydroxy Thioether-Derived Ionizable Lipids for Spleen-Tropic mRNA Delivery and In Vivo Chimeric Antigen Receptor T Cell Engineering.	ACS nano	2026	42130331	10.1021/acsnano.6c00706		https://doi.org/10.1021/acsnano.6c00706			lipid_engineering;lipid_library;organ_targeting	metadata_only
organ_targeting	Wang L, Wang J, Xu Z et al.	Achieving the goldilocks zone of lung-targeted mRNA delivery with a charge-steric optimized quantum dot-lipid system for pulmonary fibrosis therapy.	Journal of controlled release : official journal of the Controlled Release Society	2026	42214626	10.1016/j.jconrel.2026.115061		https://doi.org/10.1016/j.jconrel.2026.115061			lung_targeting;organ_targeting;lung	metadata_only
organ_targeting	Liao S, Fox K, Birkenshaw A et al.	Liposomal lipid nanoparticles containing dihydrosphingomyelin exhibit improved stability and extended hepatic and extrahepatic transfection.	Journal of controlled release : official journal of the Controlled Release Society	2026	42285307	10.1016/j.jconrel.2026.115098		https://doi.org/10.1016/j.jconrel.2026.115098			extrahepatic;organ_targeting	metadata_only
organ_targeting	Alamgir A, Yaneva M, Sela M et al.	Intracellular delivery of full-length antibodies via organ-targeted lipid nanoparticles.	Proceedings of the National Academy of Sciences of the United States of America	2026	42335225	10.1073/pnas.2531649123		https://doi.org/10.1073/pnas.2531649123			organ_targeting	metadata_only
lipid_engineering	Li H, Tian C, Kong W et al.	Spatial Tail Design in Ionizable Lipids Enhances the Safety and Efficacy of mRNA Delivery.	Small methods	2026	42359610	10.1002/smtd.70796		https://doi.org/10.1002/smtd.70796			lipid_engineering;endosomal;biodistribution	metadata_only
organ_targeting	Pinyon JL, von Jonquieres G, Mow SL et al.	Vector-Free Deep Tissue Targeting of DNA/RNA Therapeutics via Single Capacitive Discharge Conductivity-Clamped Gene Electrotransfer.	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2025	39601152	10.1002/advs.202406545	PMC11744645	https://pmc.ncbi.nlm.nih.gov/articles/PMC11744645/		fulltext/pinyon_2025_pmid39601152.xml	organ_targeting	fulltext_xml
spleen_targeting	Chen M, Cen J, Shi Q et al.	Ultrasound-Enhanced Spleen-Targeted mRNA Delivery via Fluorinated PEGylated Lipid Nanoparticles for Immunotherapy.	Angewandte Chemie (International ed. in English)	2025	39878170	10.1002/anie.202500878		https://doi.org/10.1002/anie.202500878			spleen;endosomal;spleen_targeting	metadata_only
organ_targeting	Lin L, Su K, Zhang X et al.	A Versatile Strategy to Transform Cationic Polymers for Efficient and Organ-Selective mRNA Delivery.	Angewandte Chemie (International ed. in English)	2025	39929776	10.1002/anie.202500306		https://doi.org/10.1002/anie.202500306			organ_targeting	metadata_only
lung_targeting	Herman L, Guagliardo R, Zamborlin A et al.	Surfactant protein B-derived peptides as endosomal escape enhancers for pulmonary delivery of siRNA.	Journal of controlled release : official journal of the Controlled Release Society	2025	40010411	10.1016/j.jconrel.2025.02.067		https://doi.org/10.1016/j.jconrel.2025.02.067			endosomal;lung_targeting;lung	metadata_only
organ_targeting	Peña Á, Heredero J, Blandín B et al.	Multicomponent thiolactone-based ionizable lipid screening platform for efficient and tunable mRNA delivery to the lungs.	Communications chemistry	2025	40234552	10.1038/s42004-025-01516-z	PMC12000586	https://pmc.ncbi.nlm.nih.gov/articles/PMC12000586/		fulltext/pea_2025_pmid40234552.xml	lipid_engineering;lipid_library;organ_targeting	fulltext_xml
lipid_engineering	Chen Y, De Lombaerde E, Bugler-Lamb A et al.	Thioamides Adjacent to the Ionizable Amine Headgroup in Ionizable Lipids Reduce the pKa of Lipid Nanoparticles and Enhance mRNA Transfection Efficiency in Vitro and in Vivo.	Angewandte Chemie (International ed. in English)	2025	40310285	10.1002/anie.202506954		https://doi.org/10.1002/anie.202506954			lipid_engineering;lipid_library;endosomal	metadata_only
organ_targeting	Cheng MHY, Zhang Y, Fox K et al.	Liposomal lipid nanoparticles for extrahepatic delivery of mRNA.	Nature communications	2025	40319025	10.1038/s41467-025-58523-w	PMC12049435	https://pmc.ncbi.nlm.nih.gov/articles/PMC12049435/		fulltext/cheng_2025_pmid40319025.xml	extrahepatic;organ_targeting	fulltext_xml
lipid_engineering	Wu K, Wang Z, Yang X et al.	TransMA: an explainable multi-modal deep learning model for predicting properties of ionizable lipid nanoparticles in mRNA delivery.	Briefings in bioinformatics	2025	40581984	10.1093/bib/bbaf307	PMC12206448	https://pmc.ncbi.nlm.nih.gov/articles/PMC12206448/		fulltext/wu_2025_pmid40581984.xml	lipid_engineering;ml_optimization	fulltext_xml
immune_cell_targeting	Wang S, Zheng J, Zhou J et al.	Engineered lipid nanoparticles with synergistic dendritic cell targeting and enhanced endosomal escape for boosted mRNA cancer vaccines.	Materials today. Bio	2025	40740252	10.1016/j.mtbio.2025.102107	PMC12308020	https://pmc.ncbi.nlm.nih.gov/articles/PMC12308020/		fulltext/wang_2025_pmid40740252.xml	immune_cell_targeting;immune;endosomal	fulltext_xml
brain_targeting	Sela M, Chen G, Kadosh H et al.	AI-Validated Brain Targeted mRNA Lipid Nanoparticles with Neuronal Tropism.	ACS nano	2025	40957853	10.1021/acsnano.4c15013	PMC12548354	https://pmc.ncbi.nlm.nih.gov/articles/PMC12548354/		fulltext/sela_2025_pmid40957853.xml	brain;brain_targeting;biodistribution	fulltext_xml
organ_targeting	Lam L, Watson S, Ramaswamy Y et al.	High-Throughput Strategies for Streamlining Lipid Nanoparticle Development Pipeline.	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2025	41042067	10.1002/advs.202511551	PMC12622538	https://pmc.ncbi.nlm.nih.gov/articles/PMC12622538/		fulltext/lam_2025_pmid41042067.xml	ml_optimization;organ_targeting;biodistribution	fulltext_xml
brain_targeting	Tong H, Ma Z, Li D et al.	Tuning the polyethylene glycol-lipid anchor length of lipid nanoparticles to enhance brain-targeted siRNA delivery.	Acta biomaterialia	2025	41083040	10.1016/j.actbio.2025.10.018		https://doi.org/10.1016/j.actbio.2025.10.018			brain;brain_targeting;biodistribution	metadata_only
lipid_engineering	Zhang G, Zuo Z, Wang J et al.	Ionizable lipids empowered with artificial intelligence for mRNA delivery.	Current opinion in biotechnology	2025	41205318	10.1016/j.copbio.2025.103383		https://doi.org/10.1016/j.copbio.2025.103383			lipid_engineering;ml_optimization	metadata_only
organ_targeting	Shi L, Li Y, Huang S et al.	mRNA vaccine developed for sequential selective organ-to-cell targeting of glioma.	Nature communications	2025	41381536	10.1038/s41467-025-67331-1	PMC12820257	https://pmc.ncbi.nlm.nih.gov/articles/PMC12820257/		fulltext/shi_2025_pmid41381536.xml	organ_targeting	fulltext_xml
organ_targeting	Patel SK, Billingsley MM, Mukalel AJ et al.	Bile acid-containing lipid nanoparticles enhance extrahepatic mRNA delivery.	Theranostics	2024	38164140	10.7150/thno.89913	PMC10750194	https://pmc.ncbi.nlm.nih.gov/articles/PMC10750194/		fulltext/patel_2024_pmid38164140.xml	extrahepatic;organ_targeting	fulltext_xml
organ_targeting	Zamora ME, Omo-Lamai S, Patel MN et al.	Combination of Physicochemical Tropism and Affinity Moiety Targeting of Lipid Nanoparticles Enhances Organ Targeting.	Nano letters	2024	38598417	10.1021/acs.nanolett.3c05031	PMC12036006	https://pmc.ncbi.nlm.nih.gov/articles/PMC12036006/			organ_targeting	metadata_only
extrahepatic	Geisler HC, Ghalsasi AA, Safford HC et al.	EGFR-targeted ionizable lipid nanoparticles enhance in vivo mRNA delivery to the placenta.	Journal of controlled release : official journal of the Controlled Release Society	2024	38789090	10.1016/j.jconrel.2024.05.036	PMC11259947	https://pmc.ncbi.nlm.nih.gov/articles/PMC11259947/			lipid_engineering;targeting_ligand;extrahepatic	metadata_only
extrahepatic	Hamilton AG, Swingle KL, Thatte AS et al.	High-Throughput In Vivo Screening Identifies Differential Influences on mRNA Lipid Nanoparticle Immune Cell Delivery by Administration Route.	ACS nano	2024	38861479	10.1021/acsnano.4c01171		https://doi.org/10.1021/acsnano.4c01171			ml_optimization;extrahepatic;biodistribution	metadata_only
immune_cell_targeting	Palanki R, Riley JS, Bose SK et al.	In utero delivery of targeted ionizable lipid nanoparticles facilitates in vivo gene editing of hematopoietic stem cells.	Proceedings of the National Academy of Sciences of the United States of America	2024	39078677	10.1073/pnas.2400783121	PMC11317576	https://pmc.ncbi.nlm.nih.gov/articles/PMC11317576/		fulltext/palanki_2024_pmid39078677.xml	lipid_engineering;immune_cell_targeting	fulltext_xml
organ_targeting	Liao H, Liao J, Zeng L et al.	Strategies for Organ-Targeted mRNA Delivery by Lipid Nanoparticles.	Wiley interdisciplinary reviews. Nanomedicine and nanobiotechnology	2024	39400518	10.1002/wnan.2004		https://doi.org/10.1002/wnan.2004			organ_targeting	metadata_only
lipid_engineering	Li J, Hu J, Jin D et al.	High-throughput synthesis and optimization of ionizable lipids through A3 coupling for efficient mRNA delivery.	Journal of nanobiotechnology	2024	39497197	10.1186/s12951-024-02919-1	PMC11536852	https://pmc.ncbi.nlm.nih.gov/articles/PMC11536852/		fulltext/li_2024_pmid39497197.xml	lipid_engineering;ml_optimization	fulltext_xml
brain_targeting	Permana AD, Mahfud MAS, Munir M et al.	A Combinatorial Approach with Microneedle Pretreatment and Thermosensitive Gel Loaded with Rivastigmine Lipid Nanoparticle Formulation Enables Brain Delivery via the Trigeminal Nerve.	ACS applied materials & interfaces	2024	39591987	10.1021/acsami.4c16024		https://doi.org/10.1021/acsami.4c16024			lipid_library;brain_targeting;brain	metadata_only
organ_targeting	Wang X, Liu S, Sun Y et al.	Preparation of selective organ-targeting (SORT) lipid nanoparticles (LNPs) using multiple technical methods for tissue-specific mRNA delivery.	Nature protocols	2023	36316378	10.1038/s41596-022-00755-x	PMC9888002	https://pmc.ncbi.nlm.nih.gov/articles/PMC9888002/			organ_targeting	metadata_only
organ_targeting	Truong LB, Medina-Cruz D, Mostafavi E	Current state of RNA delivery using lipid nanoparticles to extrahepatic tissues: A review towards clinical translation.	International journal of biological macromolecules	2023	37276899	10.1016/j.ijbiomac.2023.125185		https://doi.org/10.1016/j.ijbiomac.2023.125185			extrahepatic;organ_targeting	metadata_only
organ_targeting	Chander N, Basha G, Yan Cheng MH et al.	Lipid nanoparticle mRNA systems containing high levels of sphingomyelin engender higher protein expression in hepatic and extra-hepatic tissues.	Molecular therapy. Methods & clinical development	2023	37564393	10.1016/j.omtm.2023.06.005	PMC10410000	https://pmc.ncbi.nlm.nih.gov/articles/PMC10410000/		fulltext/chander_2023_pmid37564393.xml	extrahepatic;organ_targeting	fulltext_xml
organ_targeting	Sun H, Zhang Y, Wang J et al.	Application of Lung-Targeted Lipid Nanoparticle-delivered mRNA of soluble PD-L1 via SORT Technology in Acute Respiratory Distress Syndrome.	Theranostics	2023	37771784	10.7150/thno.86466	PMC10526659	https://pmc.ncbi.nlm.nih.gov/articles/PMC10526659/		fulltext/sun_2023_pmid37771784.xml	lung_targeting;organ_targeting;lung	fulltext_xml
extrahepatic	Biscans A, Ly S, McHugh N et al.	Engineered ionizable lipid siRNA conjugates enhance endosomal escape but induce toxicity in vivo.	Journal of controlled release : official journal of the Controlled Release Society	2022	35917865	10.1016/j.jconrel.2022.07.041	PMC10281028	https://pmc.ncbi.nlm.nih.gov/articles/PMC10281028/			lipid_engineering;extrahepatic;biodistribution	metadata_only
extrahepatic	Zimmermann CM, Baldassi D, Chan K et al.	Spray drying siRNA-lipid nanoparticles for dry powder pulmonary delivery.	Journal of controlled release : official journal of the Controlled Release Society	2022	36126785	10.1016/j.jconrel.2022.09.021	PMC7613708	https://pmc.ncbi.nlm.nih.gov/articles/PMC7613708/		fulltext/zimmermann_2022_pmid36126785.xml	extrahepatic;lung_targeting;lung	fulltext_xml
lipid_engineering	Sato Y, Hashiba K, Sasaki K et al.	Understanding structure-activity relationships of pH-sensitive cationic lipids facilitates the rational identification of promising lipid nanoparticles for delivering siRNAs in vivo.	Journal of controlled release : official journal of the Controlled Release Society	2019	30610950	10.1016/j.jconrel.2019.01.001		https://doi.org/10.1016/j.jconrel.2019.01.001			lipid_engineering;lipid_library;endosomal	metadata_only
organ_targeting	Shobaki N, Sato Y, Harashima H	Mixing lipids to manipulate the ionization status of lipid nanoparticles for specific tissue targeting.	International journal of nanomedicine	2018	30587967	10.2147/IJN.S188016	PMC6294068	https://pmc.ncbi.nlm.nih.gov/articles/PMC6294068/		fulltext/shobaki_2018_pmid30587967.xml	organ_targeting	fulltext_xml
organ_targeting	Lin Y, Li M, Luo Z et al.	Tissue-specific mRNA delivery and prime editing with peptide-ionizable lipid nanoparticles.	Nature materials	2026	40890498	10.1038/s41563-025-02320-9	12312698	https://pmc.ncbi.nlm.nih.gov/articles/12312698/			lipid_engineering;organ_targeting	metadata_only
lipid_engineering	Chen CH, Dane EL, Oag S et al.	Oxabispidine-derived ionizable lipids for effective mRNA delivery to the lungs using lipid nanoparticles.	Organic & biomolecular chemistry	2026	41399965	10.1039/d5ob01888a		https://doi.org/10.1039/d5ob01888a			lipid_engineering;endosomal	metadata_only
